architecture,n_people,replication,estimate,se,df,rejected
tutor,12,59,0.0038331679280840833,0.03723243941639257,10.99442620856527,false
tutor,12,60,-0.04689519363047575,0.02802898175007837,10.998648837652985,false
tutor,12,61,-0.030302008707549212,0.033910739947229075,10.992631274294268,false
tutor,12,62,-0.05162347428005962,0.04455754736082206,10.990524706524322,false
tutor,12,63,0.018804654234463744,0.0246407719512407,10.990543623199617,false
tutor,12,64,0.01977936184219713,0.02232130161153053,10.998423545005249,false
tutor,12,65,0.004231751556431275,0.029495012426383253,10.995190584522788,false
tutor,12,66,-0.003511669358957337,0.02995356259731048,10.99521216059562,false
tutor,12,67,-0.00033452498160286203,0.03895968779130661,10.986121333796541,false
tutor,12,68,-0.06587690698267698,0.0394288642656393,10.995333454529574,false
tutor,12,69,-0.0028858127538766583,0.045896656907582795,10.99210508029887,false
tutor,12,70,-0.03429845746959621,0.05076976010211174,10.998480284437102,false
tutor,12,71,0.06980970894083373,0.04628101595763082,10.99210677213939,false
tutor,12,72,0.02011742983979879,0.018667364219482868,10.998056719573576,false
tutor,12,73,-0.015561316997172055,0.02805673478966322,10.983919681791658,false
tutor,12,74,0.0962350652282476,0.041502643587760034,10.997483922569351,true
tutor,12,75,-0.016491485928857103,0.051746819961060626,10.998922820232538,false
tutor,12,76,0.07037169339932887,0.032936756798492464,10.992405362348006,false
tutor,12,77,-0.054996270820238405,0.04045144854172708,10.97773763659831,false
tutor,12,78,0.03923160898917361,0.02979402351152388,10.997731315089192,false
tutor,12,79,0.01186596186643325,0.044688532771442656,10.99099911783543,false
tutor,12,80,0.022447890211071995,0.036663768422953234,10.985115836147356,false
tutor,12,81,0.050520866050581814,0.03316656164615982,10.992779714337663,false
tutor,12,82,-0.014813221526168012,0.024674475364882244,10.983879710158792,false
tutor,12,83,0.012593525367516008,0.034801337547784354,10.996523339959822,false
tutor,12,84,0.0565853165821462,0.04564581414002652,10.987979278978246,false
tutor,12,85,-0.09285145839430556,0.03330285115118612,10.994461542745048,true
tutor,12,86,-0.01576712467971726,0.03293036520828526,10.992914114824687,false
tutor,12,87,0.0046181812406318095,0.035581670114075536,10.995128507013268,false
tutor,12,88,-0.007774017829710324,0.02879625559881642,10.99705158222817,false
tutor,12,89,-0.02115753131946997,0.03033826699390193,10.998149917047565,false
tutor,12,90,0.0167001275064951,0.042815600198910016,10.993762260501848,false
tutor,12,91,0.011263135551374839,0.035823234717364996,10.971008118013561,false
tutor,12,92,-0.06749737193317719,0.032384900223549715,10.997496056572505,false
tutor,12,93,-0.016948424483721962,0.04398499444169724,10.993657726719443,false
tutor,12,94,0.033628798565077576,0.03671905283987353,10.995079426116423,false
tutor,12,95,-0.01198744782214664,0.036618597490342936,10.991747552378587,false
tutor,12,96,-0.08613287505416932,0.032556021718112976,10.988127846286227,true
tutor,12,97,0.038537796600139396,0.04234611861351045,10.998518689254952,false
tutor,12,98,-0.010152772930478041,0.04072639416226936,10.993479230747713,false
tutor,12,99,0.005263514699852073,0.05146659099524427,10.990756563261652,false
tutor,12,100,0.0014127490531804145,0.04127064476713175,10.997433372856117,false
tutor,12,101,-0.012115468060142196,0.04295111959651608,10.971994741000895,false
tutor,12,102,0.08623669430857824,0.03588934574703452,10.969115337020485,true
tutor,12,103,-0.03820164805164962,0.04951291238687319,10.997692056102906,false
tutor,12,104,-0.04438828787783443,0.03780208287351768,10.988375765935846,false
tutor,12,105,-0.01154317829090739,0.03779426867142885,10.987345173791137,false
tutor,12,106,-0.04223667635512174,0.038194630250697074,10.993772717589007,false
tutor,12,107,0.05931602287213591,0.03923387699932031,10.995293313688276,false
tutor,12,108,-0.06596668136436865,0.043530869673446985,10.994539195481641,false
tutor,12,109,-0.023060271953933988,0.03404964707983834,10.994376168455767,false
tutor,12,110,0.09369572333521398,0.041510653519707064,10.999010357291624,true
tutor,12,111,-0.10132851278166652,0.044466884822400674,10.987629097211371,true
tutor,12,112,0.020243424089593877,0.030634326573655224,10.997305736321318,false
tutor,12,113,-0.037808763168663516,0.03480130528285743,10.995671102363694,false
tutor,12,114,0.024355285557679685,0.036544744300997016,10.994388445852849,false
tutor,12,115,-0.024850173841323965,0.03250726805945142,10.989997058854097,false
tutor,12,116,0.03981043173497444,0.04957969228129265,10.92747015965113,false
tutor,12,117,0.0058803437476329865,0.04222125133822796,10.995061164812219,false
tutor,12,118,0.01741114531716884,0.03276054782284086,10.99071850303595,false
tutor,12,119,-0.006732577658237066,0.05536278027269255,10.977863298836152,false
tutor,12,120,0.05516520382709468,0.03669057755589393,10.991329539465395,false
tutor,12,121,-0.007959600070529146,0.053786059574548774,10.98019523260409,false
tutor,12,122,-0.01628394401235642,0.0402830522653266,10.989010740102566,false
tutor,12,123,0.043651867029785955,0.036347959351106705,10.997745658777001,false
tutor,12,124,0.06751913967841079,0.020970301619287132,10.997278536965545,true
tutor,12,125,0.07443032914384116,0.0362061684930031,10.998695091829855,false
tutor,12,126,-0.05718558849440182,0.0328467553693899,10.996515544393713,false
tutor,12,127,-0.04256681358517717,0.025433880659348405,10.992123251624376,false
tutor,12,128,-0.0120933166922856,0.039682732321869266,10.989720747840906,false
tutor,12,129,-0.007126765465143223,0.02629699623785506,10.993697112191446,false
tutor,12,130,-0.026464008753495787,0.03132087259347827,10.99369010493349,false
tutor,12,131,0.02830233067907979,0.032778337179434604,10.997639203734531,false
tutor,12,132,-0.05619779751791233,0.03463436839240892,10.997539690008246,false
tutor,12,133,0.01386910645369982,0.03415575096591019,10.99440008271601,false
tutor,12,134,-0.011532365930836418,0.03745821328427247,10.990301352022508,false
tutor,12,135,0.03803920959429284,0.03249960657436699,10.995382720198732,false
tutor,12,136,0.04044912420940768,0.041226725857385696,10.995877451372063,false
tutor,12,137,-0.0026770279235180487,0.04789745125410587,10.983550283422446,false
tutor,12,138,0.0695120758600859,0.03463307749501473,10.991302477860723,false
tutor,12,139,-0.06952083808083091,0.041674885528052485,10.997582101637308,false
tutor,12,140,0.015966320804786247,0.0380020760674218,10.995593789112714,false
tutor,12,141,0.04388388544030967,0.04940677298675375,10.996291572013986,false
tutor,12,142,0.01779085556978762,0.05358083053876246,10.993123216761221,false
tutor,12,143,0.0024266551938313136,0.03234625865932767,10.99828869049016,false
tutor,12,144,-0.01910430898991342,0.03396305335869601,10.975781608257178,false
tutor,12,145,0.011262360120163052,0.0328434828656239,10.996008098666124,false
tutor,12,146,-0.04320148615828238,0.02907642192471801,10.989930803195946,false
tutor,12,147,-0.04664172222435356,0.03615101668425565,10.986404203437525,false
tutor,12,148,0.05990488990993349,0.04646599909570116,10.99552394646985,false
tutor,12,149,0.026182005452206534,0.03619528912012226,10.997466100899354,false
tutor,12,150,0.05405075757126959,0.03585833845068504,10.988152775952955,false
tutor,12,151,0.059449034678446366,0.04607471262260284,10.99738639136144,false
tutor,12,152,0.0008377650148585551,0.05193494956861736,10.997116548422548,false
tutor,12,153,-0.004819675541974144,0.03263592400799417,10.976447657827066,false
tutor,12,154,-0.0331190540514981,0.035868821423142024,10.986795955959764,false
tutor,12,155,-0.030650263866041028,0.03311460670642169,10.986471020675811,false
tutor,12,156,-0.019152765175681517,0.04047012943938918,10.992653778180154,false
tutor,12,157,-0.060054058248846486,0.036452198388077915,10.998544719652603,false
tutor,12,158,0.004776650810891027,0.04313022073239128,10.993533891577812,false
tutor,12,159,-0.01181433297283239,0.042338100803715153,10.998878865290472,false
tutor,12,160,-0.078276091397171,0.03451680572017341,10.984198349346055,true
tutor,12,161,-0.026106486755319014,0.04154824571618203,10.9952508264513,false
tutor,12,162,0.08135539795885667,0.030087390661638822,10.993193295733452,true
tutor,12,163,0.0009727775044267163,0.04164190068087206,10.99311210411686,false
tutor,12,164,-0.0065143583046745794,0.0424906925021774,10.997764023017277,false
tutor,12,165,0.0036562438207898207,0.02917510870959888,10.998696148428253,false
tutor,12,166,-0.07234368658849594,0.02644610989419191,10.99106245037151,true
tutor,12,167,0.04426227438427179,0.04007860810522581,10.995595591772593,false
tutor,12,168,0.023490391284963878,0.029474867977026958,10.994959911167104,false
tutor,12,169,-0.02495553743838427,0.04832896299103526,10.97899331925652,false
tutor,12,170,0.06903597337902488,0.02594087493068721,10.989823772267325,true
tutor,12,171,-0.02952307943190063,0.03461920080402651,10.987985836397112,false
tutor,12,172,0.028246541148087154,0.03467904847553052,10.994432487619916,false
tutor,12,173,0.0009539472811124904,0.0391822118599908,10.999322082570078,false
tutor,12,174,-0.05356623977661625,0.034893408708446864,10.996551577028953,false
tutor,12,175,0.036173563553144675,0.03309582238401212,10.995645783945582,false
tutor,12,176,-0.035672426712166506,0.0372198617700317,10.988621569228531,false
tutor,12,177,-0.027439645292476948,0.027703078921292954,10.995913263428255,false
tutor,12,178,-0.042170787721281876,0.05364664905983552,10.999356970346598,false
tutor,12,179,0.07826365893071652,0.026323360842681102,10.994499012444148,true
tutor,12,180,-0.006030249867022276,0.036150769859692504,10.993746084583282,false
tutor,12,181,0.0827804556343821,0.03510981175876586,10.996555053255197,true
tutor,12,182,0.020320526322181946,0.03374796626963449,10.982269821437749,false
tutor,12,183,0.026080320149243663,0.051530981576335094,10.993572521562422,false
tutor,12,184,0.030546316946861465,0.04145567274764265,10.995908655932165,false
tutor,12,185,0.05744160169320683,0.0341709411436671,10.995109935845106,false
tutor,12,186,-0.0547811922901919,0.051259367518917937,10.991395722223322,false
tutor,12,187,0.0345933554492694,0.04953908502077831,10.996135147576462,false
tutor,12,188,-0.05273205269349634,0.04593071255585779,10.986191495880275,false
tutor,12,189,0.015144607875984657,0.03561320611758225,10.994825910826984,false
tutor,12,190,-0.009154851615308,0.042832159137150994,10.991355224798522,false
tutor,12,191,-0.03439983294046077,0.029175093662693802,10.990328464894162,false
tutor,12,192,-0.03307069007969859,0.03442357945825134,10.99219164363974,false
tutor,12,193,-0.05762158852716313,0.04773989311445349,10.995016096994027,false
tutor,12,194,0.019711280593170975,0.036028137887988754,10.998998490013555,false
tutor,12,195,-0.004074661610978174,0.03744429427280838,10.997113679974147,false
tutor,12,196,-0.03318141185303037,0.043568715463630434,10.98402239458501,false
tutor,12,197,-0.04274421890688161,0.03781494706962834,10.99432834224916,false
tutor,12,198,-0.057283245909768375,0.03798194909739525,10.996705116890059,false
tutor,12,199,0.0005824688108233072,0.03964451287772981,10.991599194566444,false
tutor,12,200,-0.0023059110714931125,0.02847309383441905,10.998704673302335,false
tutor,12,201,0.05604819968468653,0.04185271084298777,10.997059647045115,false
tutor,12,202,0.0034444896299954363,0.03652447177087192,10.997731273263277,false
tutor,12,203,-0.018147741246540373,0.03552962246905092,10.996611627657963,false
tutor,12,204,0.02741713478016447,0.03810088622558255,10.998384992219112,false
tutor,12,205,-0.038593368758238135,0.04313259417269074,10.99873572669086,false
tutor,12,206,-0.07098804779587972,0.03251112856742039,10.98863334049952,false
tutor,12,207,-0.06435076559073487,0.028735550843475326,10.989127137340676,true
tutor,12,208,-0.04546588902343123,0.038954153947734854,10.996760724632257,false
tutor,12,209,0.06060806468089078,0.03678278623346286,10.989896452055827,false
tutor,12,210,-0.08306338035061205,0.03297514326029331,10.998241136362967,true
tutor,12,211,-0.037245069471478695,0.046950761039283063,10.981701898476443,false
tutor,12,212,-0.0021920559997120276,0.04490314875961655,10.990820308697664,false
tutor,12,213,-0.004525246470422078,0.040553600450110555,10.99637534332771,false
tutor,12,214,-0.05390530306217029,0.04925569376629015,10.995757850062375,false
tutor,12,215,0.013796155323511581,0.04196301760364395,10.998456590056184,false
tutor,12,216,0.0030871535764424632,0.04370943415318689,10.99049597005182,false
tutor,12,217,0.028091959165919063,0.03441565504536929,10.998110967768051,false
tutor,12,218,-0.011305193009504206,0.04445604898809588,10.996410568344052,false
tutor,12,219,-0.008769093412031293,0.03532042015134353,10.986645000229135,false
tutor,12,220,0.00954711110206331,0.03570831455901728,10.997563532097278,false
tutor,12,221,-0.03834133399664108,0.03795649641249876,10.995031030060888,false
tutor,12,222,0.02852565275307387,0.03951034867703667,10.996707618650507,false
tutor,12,223,-0.009059699849586496,0.03367102519415112,10.996483243254746,false
tutor,12,224,-0.05849753186248971,0.04765772809760527,10.987060536499639,false
tutor,12,225,-0.02117969566693273,0.03321122483066392,10.996591320089868,false
tutor,12,226,0.06151190562251189,0.03782195057932701,10.98477210109731,false
tutor,12,227,-0.009760670700600011,0.04628297428782548,10.993021250740803,false
tutor,12,228,-0.03176628987277113,0.04111134227816812,10.994864733516575,false
tutor,12,229,0.04351992924162186,0.028207941338027395,10.996498686036427,false
tutor,12,230,0.04886500291307669,0.04145329366180627,10.989841590769956,false
tutor,12,231,0.028659193636792278,0.03784276017854238,10.99354430643255,false
tutor,12,232,0.055231335555376994,0.05395915658534047,10.994672662134459,false
tutor,12,233,-0.047094706867898385,0.025341721834069842,10.989938296030052,false
tutor,12,234,-0.010794800197623132,0.03176727493213724,10.992056789247117,false
tutor,12,235,-0.0019875965506391258,0.05276462975212324,10.962403133813742,false
tutor,12,236,-0.0370416300227845,0.030628786217808936,10.996556802514192,false
tutor,12,237,0.0367759521733475,0.04111907668816192,10.99360908688639,false
tutor,12,238,0.04524689622911547,0.0583417727415149,10.997260355895582,false
tutor,12,239,0.027556254387549366,0.0413478050214075,10.992442089172298,false
tutor,12,240,0.009039366541012402,0.03631993992937932,10.991327329043502,false
tutor,12,241,0.006572643384570011,0.030129633358184176,10.985696771912,false
tutor,12,242,0.03748114251124509,0.030482051856257575,10.985210983406967,false
tutor,12,243,-0.008047254905164319,0.04284686928501265,10.986647434167358,false
tutor,12,244,-0.0167215626082915,0.044127906528590076,10.99664049824134,false
tutor,12,245,-0.03940698419461309,0.051324067343039695,10.995426353596693,false
tutor,12,246,-0.052715396212749566,0.042072396368217524,10.98690425497563,false
tutor,12,247,-0.07115933939674288,0.03618492283083793,10.995828934190229,false
tutor,12,248,0.011584544541340341,0.03204412972364431,10.99802768253843,false
tutor,12,249,0.057873416249358635,0.03798809207554944,10.996433197473397,false
tutor,12,250,0.03243229720123758,0.04050731775543497,10.998423685809614,false
tutor,12,251,-0.07416713428648443,0.035400668768638684,10.991149257546082,false
tutor,12,252,0.020281732645520335,0.051796910126501707,10.989548729497265,false
tutor,12,253,-0.08495437992065719,0.0300878285526115,10.997873582835442,true
tutor,12,254,-0.03064332431121855,0.03253811492855334,10.996384927075331,false
tutor,12,255,0.05079533601950797,0.03512462779775476,10.996394086674282,false
tutor,12,256,0.012647189552793718,0.03353107668879017,10.999192881029145,false
tutor,12,257,0.08232613192034942,0.03538198105542703,10.96538431911232,true
tutor,12,258,-0.0013207805612352123,0.03427590191953577,10.99654312310976,false
tutor,12,259,-0.009076832853334839,0.0376752310279468,10.99847642489905,false
tutor,12,260,0.0006839027639960543,0.03460382706674378,10.998139879479904,false
tutor,12,261,-0.03411786948816524,0.04210921667241132,10.97434486120757,false
tutor,12,262,0.06194789975169781,0.04224338247046897,10.998251407509755,false
tutor,12,263,0.02913239445565504,0.03292090194900639,10.985945349319893,false
tutor,12,264,-0.059607646275080035,0.04839968438566205,10.997851771086669,false
tutor,12,265,0.07436595144645686,0.023531512272672677,10.99432193161888,true
tutor,12,266,-0.0037308074267217916,0.04744216547658506,10.994602775632183,false
tutor,12,267,0.005389146837332041,0.03280777233743789,10.98912167305561,false
tutor,12,268,-0.027226022961399268,0.04086750529087979,10.997785521685323,false
tutor,12,269,0.04080756044525856,0.0323825017628559,10.998284641818339,false
tutor,12,270,0.06168575963219962,0.025806210084430615,10.996734228544327,true
tutor,12,271,-0.0017208749950987127,0.04235626015219556,10.988920923879547,false
tutor,12,272,-0.030407866837233052,0.029676203665313462,10.990530581313273,false
tutor,12,273,0.006012062429339911,0.033894534057461186,10.965125390282363,false
tutor,12,274,-0.0002626265717404475,0.029670688817610247,10.99684479129012,false
tutor,12,275,0.004755677837818297,0.024420789077196272,10.997322799786831,false
tutor,12,276,0.046237181773997424,0.01910366826710937,10.995201667794808,true
tutor,12,277,-0.043464718547201464,0.049947613580259335,10.997155068462991,false
tutor,12,278,-0.03340455202483589,0.03774168310295034,10.997074221688463,false
tutor,12,279,-0.028889446685795222,0.049602508923336806,10.99709171774667,false
tutor,12,280,0.006585594132161233,0.025240752273260607,10.98597026172267,false
tutor,12,281,-0.07963227961506995,0.03229829320400341,10.995017625132949,true
tutor,12,282,-0.022733492479965416,0.03469661482644379,10.997571250363238,false
tutor,12,283,-0.03761115746823871,0.043543569187643946,10.996543325210677,false
tutor,12,284,0.05264155307948112,0.04328613822905456,10.994994636997927,false
tutor,12,285,-0.013754177967860439,0.03673145880989879,10.99722515869681,false
tutor,12,286,0.0676047122645012,0.03360859195322069,10.995839601927067,false
tutor,12,287,-0.0023225938840691802,0.03854107878189481,10.99246670992065,false
tutor,12,288,-0.03875516825212916,0.05010382342253925,10.99492853235468,false
tutor,12,289,-0.03563320910310191,0.04019762086064871,10.998746126884338,false
tutor,12,290,-0.015565051606405624,0.04724603932461261,10.993366389370596,false
tutor,12,291,-0.044039165538010586,0.03900818473907576,10.991684846333525,false
tutor,12,292,-0.011566694025620402,0.05242228818934238,10.983807196672993,false
tutor,12,293,-0.009002001826034858,0.04928509310934514,10.99477730822844,false
tutor,12,294,-0.06845298705488034,0.03521461911270033,10.993261356681286,false
tutor,12,295,-0.002197257807991682,0.05140533587900879,10.989398929658853,false
tutor,12,296,-0.012042090848637341,0.037118612648827216,10.996285516575874,false
tutor,12,297,-0.010084552763953904,0.03125546002815192,10.990081350481633,false
tutor,12,298,0.03495155483710364,0.04889375460420774,10.996299875464338,false
tutor,12,299,0.014306174864341997,0.049821045216538594,10.993837278295873,false
tutor,12,300,-0.0010649347562989705,0.026438197602567142,10.996583818268224,false
tutor,12,301,0.036338351579080524,0.029376720915477248,10.997979279241388,false
tutor,12,302,0.008404910648323147,0.03828698652972966,10.995345825722895,false
tutor,12,303,0.026208685713388295,0.040067995896021655,10.994757952662514,false
tutor,12,304,-0.05406018329256449,0.03316816796344228,10.994101681192548,false
tutor,12,305,0.04879498661052825,0.0487391989071521,10.990487645787496,false
tutor,12,306,0.03780469945416854,0.0323704595021143,10.99658354454034,false
tutor,12,307,-0.02402089701171715,0.028881156542845753,10.996141030118661,false
tutor,12,308,0.013368490796496586,0.04138287565502087,10.997867076705996,false
tutor,12,309,0.008887651926345415,0.04339989989126165,10.989407325163942,false
tutor,12,310,0.097031172918005,0.03706393742207565,10.99789037365029,true
tutor,12,311,-0.0265086384227794,0.04098272709556476,10.992007316085612,false
tutor,12,312,-0.0007731899462431484,0.04460157073163043,10.994107347638426,false
tutor,12,313,-0.015591603528802076,0.03428530128496681,10.988660982915649,false
tutor,12,314,0.03153819717024075,0.051396712502369775,10.996674956739344,false
tutor,12,315,0.045902931516835874,0.04166886645925647,10.997772185828076,false
tutor,12,316,0.02041230678243047,0.027033070577015136,10.996973958794989,false
tutor,12,317,-0.03776998077779933,0.030134284553078206,10.983484085520649,false
tutor,12,318,0.027063891177445308,0.05607018251220829,10.97383426353221,false
tutor,12,319,0.049806158493755505,0.03934542716239386,10.995123194014333,false
tutor,12,320,-0.004547741806155775,0.04536870532211351,10.991845673851092,false
tutor,12,321,-0.07108526586827472,0.041352588832707336,10.983052265505387,false
tutor,12,322,0.014463586732559944,0.042818538254130595,10.996392654954048,false
tutor,12,323,0.05299628931159608,0.038691818262753704,10.997329927428883,false
tutor,12,324,-0.024974985550199117,0.04528106765796124,10.998168143884627,false
tutor,12,325,-0.04198537553707022,0.031749113598498004,10.99841163944305,false
tutor,12,326,0.01825581625913153,0.02547620550467869,10.987656552327909,false
tutor,12,327,-0.09154919920707208,0.02705593461446357,10.986261143059208,true
tutor,12,328,0.06723832379409915,0.04098304008847489,10.99815883935238,false
tutor,12,329,-0.011863916981216168,0.032722717993274274,10.99838368658559,false
tutor,12,330,-0.004643969111321971,0.035962516579401395,10.994435009880492,false
tutor,12,331,-0.012164097977971864,0.04682719440856829,10.995983447296112,false
tutor,12,332,0.0029672403856180487,0.027118322388756503,10.996760683912461,false
tutor,12,333,0.030574615297848398,0.05175866965642208,10.997183287733296,false
tutor,12,334,-0.045925796844673024,0.022762532608766296,10.996853648350037,false
tutor,12,335,-0.021543426344665818,0.0421377242802612,10.989100487678993,false
tutor,12,336,-0.047837456912294886,0.04822189042743039,10.992090371645373,false
tutor,12,337,-0.007539655633945073,0.04431496012166331,10.996994083930153,false
tutor,12,338,-0.024364952586095147,0.05490114485318517,10.990194296077357,false
tutor,12,339,0.008346756929245478,0.02228482514126539,10.991396332719637,false
tutor,12,340,-0.048093144639502004,0.04063159295344262,10.983193400957422,false
tutor,12,341,-0.007467541151225766,0.020687236444706412,10.99618743638946,false
tutor,12,342,-0.012661409875637523,0.027934253497115362,10.993684969401016,false
tutor,12,343,0.012914168170834593,0.03361592516971072,10.997350265579822,false
tutor,12,344,0.07518995340092183,0.04368642583164193,10.987546807216356,false
tutor,12,345,-0.016878550060044756,0.03095403644323534,10.998211745098336,false
tutor,12,346,-0.0437646848342464,0.037333422426970034,10.987242848598317,false
tutor,12,347,0.030079635522864002,0.03661332801497469,10.992341078498743,false
tutor,12,348,0.004065184747750751,0.04703233370969027,10.99216582876822,false
tutor,12,349,0.012486866875054408,0.03679887862886661,10.993737240026162,false
tutor,12,350,-0.02325949629503389,0.03999497241550433,10.996779816014868,false
tutor,12,351,0.026324913518756342,0.029453510326347784,10.994281704640835,false
tutor,12,352,-0.03886282812101503,0.02968838544681246,10.997671806727222,false
tutor,12,353,0.030813934550054316,0.03505901848485783,10.998459526142797,false
tutor,12,354,-0.06140801199458632,0.032392338188434414,10.989290949715146,false
tutor,12,355,-0.014583718239286537,0.03501650229103556,10.985566295725006,false
tutor,12,356,0.1285625492648887,0.055725767648988726,10.997846335833646,true
tutor,12,357,0.0741842628211162,0.045117919774971656,10.993112127803935,false
tutor,12,358,0.003104631678922687,0.02432732254709757,10.996165333517112,false
tutor,12,359,-0.011739598063318361,0.028224560602507203,10.997114284653614,false
tutor,12,360,0.035619674479207046,0.046367573774299106,10.993306790393417,false
tutor,12,361,-0.01320929936995718,0.045671442666636725,10.993888007968026,false
tutor,12,362,-0.018731118821268385,0.03538410732357309,10.970329886572259,false
tutor,12,363,-0.03296063095049906,0.03411631038558811,10.981498733078425,false
tutor,12,364,-0.008424278840795295,0.037594413259536746,10.980628254159823,false
tutor,12,365,0.06497647787566223,0.03721622796434341,10.995144442288312,false
tutor,12,366,0.011811358040341915,0.042245682729960106,10.997695752838682,false
tutor,12,367,-0.06413255850812699,0.03409038597917037,10.998723799200215,false
tutor,12,368,0.013018371050011027,0.03072060281301262,10.989301802217899,false
tutor,12,369,0.0015451097583185358,0.03364421831108573,10.993063355144699,false
tutor,12,370,0.017541970386556513,0.05916559404096378,10.994760601425966,false
tutor,12,371,-0.023760281098372558,0.02823413154169653,10.997780979661577,false
tutor,12,372,0.006306770270738019,0.020872426056280875,10.99817844512054,false
tutor,12,373,0.027882493004274374,0.036266993911514424,10.998107589164606,false
tutor,12,374,0.0014084349300596843,0.02307454514945565,10.990075897241706,false
tutor,12,375,-0.0038653032036119663,0.03627458175768508,10.989116981927001,false
tutor,12,376,-0.022099030200166233,0.028366883380973644,10.994559986749275,false
tutor,12,377,-0.01697363573305632,0.03515491282676615,10.996546140598909,false
tutor,12,378,-0.012846489829761514,0.03905945193194295,10.971656404382674,false
tutor,12,379,0.03577572841233332,0.04365837566058735,10.996521631777755,false
tutor,12,380,0.0061818887829613815,0.03896379663123519,10.991668154283998,false
