sequence,opportunity,z0,plan,action,observed,y,lambda,alpha
29,1,-0.29040465901029544,0.3155322157948782,0.6737077951732555,1,0,2.0,0.9468387812376022
30,1,1.2469679901678155,1.5512360294091518,1.6104904407093066,1,0,2.0,0.9468387812376022
31,1,-1.3168208159792696,-0.41809189338650155,-0.5745844428109215,0,-1,2.0,0.9468387812376022
32,1,-1.0011883222313047,0.2318879189851118,0.4640920263334381,1,0,2.0,0.9468387812376022
33,1,1.1369493147783656,1.3281893607824033,1.2510798705055122,1,0,2.0,0.9468387812376022
34,1,-1.0958050474018055,-0.08826296031531516,0.1450086587304561,0,-1,2.0,0.9468387812376022
35,1,-0.4643630841849107,0.7361601242010888,-0.015577813878009716,0,-1,2.0,0.9468387812376022
36,1,0.9332784219209798,1.6932012372188987,1.9233185592462372,0,-1,2.0,0.9468387812376022
37,1,1.338124919433543,1.6448796488310649,1.130553482453102,1,0,2.0,0.9468387812376022
38,1,0.22216082029105985,1.0927676459934972,0.9278719401194246,1,0,2.0,0.9468387812376022
39,1,-0.5600415848795016,0.30780485853433914,-0.06064574941384682,0,-1,2.0,0.9468387812376022
40,1,2.0168475962188968,2.251765666220753,1.5509935408764517,1,0,2.0,0.9468387812376022
41,1,0.2809284421661209,0.8200617083615003,0.5308485441989008,1,0,2.0,0.9468387812376022
42,1,2.2205054559254105,2.6801156157264234,3.686600863053192,1,0,2.0,0.9468387812376022
43,1,0.523117147841813,1.0459146502424337,1.320093711941242,1,0,2.0,0.9468387812376022
44,1,0.2942972373515219,0.6535409867500908,1.4829165119685928,1,1,2.0,0.9468387812376022
45,1,-1.3255249474237183,-0.061810796840575125,-0.04695156675733471,0,-1,2.0,0.9468387812376022
46,1,-1.3234396107635478,-0.44301661537146797,0.39886632715323544,1,0,2.0,0.9468387812376022
47,1,0.051691288755777776,0.5121287747519767,1.1674687255258758,1,1,2.0,0.9468387812376022
48,1,1.1207128193799292,1.211416041673534,0.9175936395922095,1,0,2.0,0.9468387812376022
49,1,2.339969907467347,2.4572644420904868,2.241593341668663,1,0,2.0,0.9468387812376022
50,1,-0.008760318971348768,1.0317713183786976,0.8829631209296176,1,0,2.0,0.9468387812376022
51,1,-1.0649389881083593,-0.08946951569338507,0.6391795695368527,0,-1,2.0,0.9468387812376022
52,1,0.6224923464761514,1.1878897190773856,1.2859747812130407,1,0,2.0,0.9468387812376022
53,1,-0.9045971783536377,0.17871368969001655,0.26465470598062557,0,-1,2.0,0.9468387812376022
54,1,-0.34065097303522307,0.6644878497294637,-0.10325571402317679,0,-1,2.0,0.9468387812376022
55,1,-0.8975773617708469,-0.06938393533846121,-0.14900578590858943,0,-1,2.0,0.9468387812376022
56,1,1.1105979960122063,1.5804956357558593,2.5955370332332333,1,0,2.0,0.9468387812376022
57,1,-1.4250678944190105,-0.4567181631689219,-0.09045968631367524,0,-1,2.0,0.9468387812376022
58,1,0.8331445354276347,1.6584285356455142,1.1698592090553834,1,0,2.0,0.9468387812376022
59,1,0.1374381101364854,0.851446518314999,0.5192801574156496,1,0,2.0,0.9468387812376022
60,1,-0.31940102874900705,0.6136548507990497,0.25452680951768725,1,0,2.0,0.9468387812376022
61,1,-0.3165319279738296,0.6969576432754816,0.8498874690393401,1,0,2.0,0.9468387812376022
62,1,0.269402680333802,0.8960184741067663,0.9994844287121902,1,0,2.0,0.9468387812376022
63,1,1.5804656481404176,2.0266155679888462,1.3727950763847654,1,0,2.0,0.9468387812376022
64,1,-0.24449138113730762,0.9635147731662016,0.8697071627479726,0,-1,2.0,0.9468387812376022
65,1,0.029090673882941592,0.47793356995727526,0.8082865811472381,0,-1,2.0,0.9468387812376022
66,1,0.44406020799756823,0.9100063097649533,-0.41598712920579173,0,-1,2.0,0.9468387812376022
67,1,-0.3832881047852056,0.5449272809369203,1.1525332871797815,0,-1,2.0,0.9468387812376022
68,1,0.10190641629913279,0.492138800723629,0.2521060654306638,1,0,2.0,0.9468387812376022
69,1,0.40246317114209895,1.0702853866745172,1.340546168194311,1,0,2.0,0.9468387812376022
70,1,-0.5973119111828191,0.4067572635389631,0.807509056217308,0,-1,2.0,0.9468387812376022
71,1,-0.5142117344913919,0.2985583977049606,0.6209991001869505,0,-1,2.0,0.9468387812376022
72,1,-2.663679843070934,-0.920848494198985,-1.4385386776893188,0,-1,2.0,0.9468387812376022
73,1,-1.454322110326601,-0.014363982687199794,0.16761577346216572,0,-1,2.0,0.9468387812376022
74,1,0.8686775826090809,1.5727569351256485,1.4738352391026504,1,0,2.0,0.9468387812376022
75,1,0.9010405968301425,1.3723090552476147,1.2521536410742649,1,0,2.0,0.9468387812376022
76,1,0.913141030539501,1.4765149110822748,1.718421876758501,1,1,2.0,0.9468387812376022
77,1,-0.6995010651756611,0.3722033047978307,0.6659109162555039,0,-1,2.0,0.9468387812376022
78,1,-0.37192889890786573,0.44373490311197256,0.720900707495042,1,0,2.0,0.9468387812376022
79,1,-0.3447515125156516,0.6802039706363752,-0.2660624519208322,1,0,2.0,0.9468387812376022
80,1,2.028107484229923,2.111456599563875,2.29443739898263,1,0,2.0,0.9468387812376022
81,1,2.0222348010700446,2.332745465119586,2.6894408087521873,1,0,2.0,0.9468387812376022
82,1,0.7303784724768285,1.2656836515627368,1.2965866735471183,1,0,2.0,0.9468387812376022
83,1,0.42759973699002995,1.1646589560285596,1.0708608603443623,1,0,2.0,0.9468387812376022
84,1,0.15686930809769775,0.3510336240155554,0.5685993396286172,0,-1,2.0,0.9468387812376022
85,1,0.0891064382533954,0.9299571653610527,1.1919583240570546,1,1,2.0,0.9468387812376022
86,1,-0.42596681200836384,0.5004037837451255,0.16389544858403815,0,-1,2.0,0.9468387812376022
87,1,0.5998646447801488,1.200025363639374,1.3957859752184991,1,0,2.0,0.9468387812376022
88,1,-0.778317327038844,0.19022071308856034,0.8463328219872528,1,0,2.0,0.9468387812376022
89,1,1.398486271982846,1.8249405559070007,2.18086194737969,1,0,2.0,0.9468387812376022
90,1,1.2178812609704042,1.861187030027335,1.3974898253999308,1,0,2.0,0.9468387812376022
91,1,-1.8303372774257292,-0.8715984525632929,-1.251860576780739,0,-1,2.0,0.9468387812376022
92,1,0.24014617788441794,0.8234763213491194,0.10438057309581195,0,-1,2.0,0.9468387812376022
93,1,0.30883600263705524,1.1513955722492046,0.8675643004542533,1,0,2.0,0.9468387812376022
94,1,1.1846448454470422,1.617621374137681,0.988046499641516,1,0,2.0,0.9468387812376022
95,1,-0.6603467917982253,0.23873671907446095,0.7022512828796917,1,0,2.0,0.9468387812376022
96,1,0.4200810453888349,1.2003161087051575,-0.010831419438837697,1,0,2.0,0.9468387812376022
97,1,-0.3865259538492568,0.20594340720226706,-0.2660603853366094,0,-1,2.0,0.9468387812376022
98,1,0.4013054209669916,0.6677634794652122,1.1046129500469934,1,1,2.0,0.9468387812376022
99,1,0.7611266964550014,1.0462564622508173,0.47367377461658866,1,1,2.0,0.9468387812376022
100,1,0.14219650126575537,0.8753369569272712,0.1792738753175448,0,-1,2.0,0.9468387812376022
101,1,1.8442491796334013,2.211860947492683,2.2077071473397027,1,0,2.0,0.9468387812376022
102,1,-0.09314658579287993,0.8396460212154486,1.286800335108025,1,0,2.0,0.9468387812376022
103,1,-1.6626365347380179,-0.022972442495517553,-0.16631274380209188,0,-1,2.0,0.9468387812376022
104,1,-0.7527874324612616,0.3612739218705,-0.1513767295546854,1,1,2.0,0.9468387812376022
105,1,-0.2791830052791734,0.4108687269405986,0.2785630899646667,0,-1,2.0,0.9468387812376022
106,1,0.19363648186602628,0.9133690307764218,1.0133912913713448,1,0,2.0,0.9468387812376022
107,1,1.2387188893406875,1.0812118761070928,0.8984966869979913,0,-1,2.0,0.9468387812376022
108,1,1.038952677259664,1.619614967373315,1.4106197408183285,1,0,2.0,0.9468387812376022
109,1,0.6733461776993526,1.069784257339266,0.4422611029807001,1,0,2.0,0.9468387812376022
110,1,-0.3114278708620847,0.9525203095577768,1.035838353024321,0,-1,2.0,0.9468387812376022
111,1,0.5722285957464908,1.4279170589400203,2.7797270723558434,1,0,2.0,0.9468387812376022
112,1,0.8211908009415381,1.3528180759632291,1.5115075056975624,1,0,2.0,0.9468387812376022
113,1,0.5944582694736725,1.2316130378233765,1.4724894554783963,1,0,2.0,0.9468387812376022
114,1,-1.8113405847643662,-0.32180017606089895,0.5157102560379677,0,-1,2.0,0.9468387812376022
115,1,-0.9487153625569207,0.4481237715130882,1.4309096544184348,1,0,2.0,0.9468387812376022
116,1,-0.06554371428134936,0.8384474823716368,0.11323971658504561,1,0,2.0,0.9468387812376022
117,1,-0.5414972445524284,0.1682501691595762,-0.4872156264217377,1,0,2.0,0.9468387812376022
118,1,0.18168902595855277,1.0246426389982923,1.4474856316355054,0,-1,2.0,0.9468387812376022
119,1,-0.038766608001824965,0.5673009540567684,0.628181283932989,1,0,2.0,0.9468387812376022
120,1,-0.8362508178820083,0.0979431439818407,0.44071217338298896,1,0,2.0,0.9468387812376022
121,1,2.830082444659382,2.681087559756555,3.4625393354420515,1,0,2.0,0.9468387812376022
122,1,-1.290442059734094,-0.17771181035173264,0.5706737972312842,1,0,2.0,0.9468387812376022
123,1,-1.79225555297893,-0.425909157825647,-0.326038301085836,0,-1,2.0,0.9468387812376022
124,1,-1.2310314355177425,0.06420646927715817,0.5470429317381745,1,1,2.0,0.9468387812376022
125,1,0.8404145895519335,1.182874905622739,1.4505507507833613,1,0,2.0,0.9468387812376022
126,1,0.572521639325654,1.082655626810486,1.3332264109418737,1,0,2.0,0.9468387812376022
127,1,-0.6392484996932577,0.07594454763431449,-0.14770742668463863,1,0,2.0,0.9468387812376022
128,1,2.923267112105872,2.6011105049414276,1.7560054516537722,1,0,2.0,0.9468387812376022
129,1,-1.6951874018899769,-0.6756936098050015,-0.21386543267840907,0,-1,2.0,0.9468387812376022
130,1,0.6255146524823747,1.2923573880659396,0.6319857479696877,1,0,2.0,0.9468387812376022
131,1,-0.5915911308665478,0.1637332935468968,-0.2627286936563458,1,0,2.0,0.9468387812376022
132,1,-1.4893273884197324,-0.3161064114706713,-1.0922171941546268,0,-1,2.0,0.9468387812376022
133,1,0.33779512098798475,1.0946969017411836,0.13450432345808894,1,0,2.0,0.9468387812376022
134,1,0.3801272735137189,0.9788874794451008,0.5217956596601255,1,0,2.0,0.9468387812376022
135,1,1.4325315080955934,1.6055313354327676,2.674709540798757,1,1,2.0,0.9468387812376022
136,1,0.24721385497378734,0.6550124200573586,0.0314506850351266,1,0,2.0,0.9468387812376022
137,1,0.38243961106452334,1.2893051273736313,1.6842160053868556,0,-1,2.0,0.9468387812376022
138,1,0.1670086028910045,0.8370667288973331,0.05821292152905366,0,-1,2.0,0.9468387812376022
139,1,0.430976013741471,1.207092106689578,1.4270294045012852,1,0,2.0,0.9468387812376022
140,1,0.8015553672065147,1.2768316410345295,0.5621392026050059,1,0,2.0,0.9468387812376022
141,1,1.3816274570727423,1.704486809379634,2.269333312119398,1,0,2.0,0.9468387812376022
142,1,0.36037885343874543,0.7141024651968597,0.4135845366422083,1,0,2.0,0.9468387812376022
143,1,-0.7303254589967538,-0.22973233550331934,-0.8470863848242802,0,-1,2.0,0.9468387812376022
144,1,-0.9014132957157424,0.44464441226780044,1.150165738987861,0,-1,2.0,0.9468387812376022
145,1,-0.2934941324555239,0.6020008820377041,1.8087930684406455,0,-1,2.0,0.9468387812376022
146,1,-0.2828882452194972,0.6845463410969592,0.014505921969246716,0,-1,2.0,0.9468387812376022
147,1,-0.4973213893405408,0.39019127493982925,0.6085637555522827,1,0,2.0,0.9468387812376022
148,1,1.1767584280342132,1.562789526954206,0.9929429992736888,1,0,2.0,0.9468387812376022
149,1,0.8516015717133922,1.2111028209086487,1.5543299809747047,1,0,2.0,0.9468387812376022
150,1,-1.5889958177921417,-0.12614063676011086,0.1041798100777854,0,-1,2.0,0.9468387812376022
151,1,0.8769384203805726,1.448091250496661,1.2428024445742167,1,0,2.0,0.9468387812376022
152,1,-0.7641673826886937,0.3829716378001331,0.41243368660676705,1,0,2.0,0.9468387812376022
153,1,1.5357641389994916,1.569812096841259,1.407859408475569,1,0,2.0,0.9468387812376022
154,1,0.998734167234225,1.163431515786722,0.002245366582212638,1,0,2.0,0.9468387812376022
155,1,0.23355669502430854,0.633209272793813,1.154323429505999,1,0,2.0,0.9468387812376022
156,1,0.8043451219435881,1.3823554959302284,0.7436473855293038,1,0,2.0,0.9468387812376022
157,1,0.8713038044884955,1.2590661905801814,1.6701367541060776,0,-1,2.0,0.9468387812376022
158,1,1.3155083804640564,1.7420172928456128,1.9803642652099789,1,0,2.0,0.9468387812376022
159,1,-0.6952963472326736,0.3395551124923054,0.026539026833455936,0,-1,2.0,0.9468387812376022
160,1,1.055308695900776,1.281670406342954,0.6409391405897641,1,0,2.0,0.9468387812376022
161,1,0.6665278198492681,0.7771920529251417,0.9413077646879778,1,0,2.0,0.9468387812376022
162,1,0.11585629452218893,0.9196738433652566,1.4678872284821516,0,-1,2.0,0.9468387812376022
163,1,1.3104705382548056,1.6955150407311212,2.209600834939841,1,0,2.0,0.9468387812376022
164,1,-1.0884585656412848,0.08022569276498681,-0.6590484221994647,0,-1,2.0,0.9468387812376022
165,1,0.643568174008834,1.1519388989989778,1.6534921330012449,1,1,2.0,0.9468387812376022
166,1,-1.4494962596651846,-0.24716934085805553,-0.008113886300204598,0,-1,2.0,0.9468387812376022
167,1,0.2550817299945932,1.1001169592713365,1.147855307311474,0,-1,2.0,0.9468387812376022
168,1,-1.462586201483622,-0.38563926302764157,-0.3544325630574983,0,-1,2.0,0.9468387812376022
169,1,-1.3109681301288183,-0.2088044294534421,-0.9299901500007403,0,-1,2.0,0.9468387812376022
170,1,-0.21960997302115268,0.3095715606812447,0.3312321791010886,1,0,2.0,0.9468387812376022
171,1,-0.7717865212603388,0.380007072376424,0.6782314254922617,0,-1,2.0,0.9468387812376022
172,1,-1.1638589890652256,-0.35539665782909147,-0.969378876083935,0,-1,2.0,0.9468387812376022
173,1,0.02321018491977328,0.5549416404671835,-0.1897581947297421,1,0,2.0,0.9468387812376022
174,1,-0.5689191303834886,-0.059300309059663825,0.5117451525816843,0,-1,2.0,0.9468387812376022
175,1,1.9815847425183926,2.5210790562790577,2.0435517521504245,1,0,2.0,0.9468387812376022
176,1,-0.7606368580782403,0.22192447960872738,0.4703191289809311,0,-1,2.0,0.9468387812376022
177,1,-0.09125881757332333,0.7233008120504837,0.4457176714367061,1,0,2.0,0.9468387812376022
178,1,-1.6919880694287703,-0.9819430512211323,-1.0167499248107188,0,-1,2.0,0.9468387812376022
179,1,2.4351299296548503,2.414894245510288,1.5157237258717464,1,0,2.0,0.9468387812376022
180,1,-1.2737483163686745,0.2740559937959257,0.2998118635894557,0,-1,2.0,0.9468387812376022
181,1,-0.48316859431541836,0.06179583341082129,0.2112986975560247,0,-1,2.0,0.9468387812376022
182,1,-1.2731374992035511,-0.20839805665927147,0.347230733304682,1,0,2.0,0.9468387812376022
183,1,-1.050460971164373,-0.2508335118895698,-0.45846749299543865,0,-1,2.0,0.9468387812376022
184,1,-0.9713788118667217,0.24244918618065917,0.37757839261471093,1,0,2.0,0.9468387812376022
185,1,-0.2407251130876905,0.7753291156172926,0.7375815408350868,1,0,2.0,0.9468387812376022
186,1,-0.2736525060281192,0.569295707679487,0.5816998386763886,1,0,2.0,0.9468387812376022
187,1,1.149827484721453,1.6732651681772563,1.4762945566945735,1,0,2.0,0.9468387812376022
188,1,-2.080064085970247,-0.7392389713651366,-0.6168825308445284,0,-1,2.0,0.9468387812376022
189,1,-0.24243552562372375,1.0764864670165892,0.17143055848969868,1,0,2.0,0.9468387812376022
190,1,0.17697582790081534,1.2694440528987847,1.3553991271672174,1,0,2.0,0.9468387812376022
191,1,-0.7203598490140568,-0.10235351990362229,-1.1898121731594937,0,-1,2.0,0.9468387812376022
192,1,1.2797229658130678,1.4707417761972938,1.8293284376436798,1,0,2.0,0.9468387812376022
193,1,0.3531942124178687,1.0896336319296764,0.7479216879322939,1,0,2.0,0.9468387812376022
194,1,1.1153237664588176,1.1434461177813664,1.2013953897649186,1,0,2.0,0.9468387812376022
195,1,-1.0274838628343996,0.15182671380156765,-1.0190523491092423,0,-1,2.0,0.9468387812376022
196,1,0.2310152958715945,0.5777792315065765,0.8494938770350275,1,0,2.0,0.9468387812376022
197,1,-2.1388173186944446,-0.6074501885678135,-0.5881146977266247,0,-1,2.0,0.9468387812376022
198,1,0.5335924706664817,1.1746220927022313,1.1140782341150812,1,0,2.0,0.9468387812376022
199,1,-0.7290712718615531,0.18356793967443782,0.474730550836056,0,-1,2.0,0.9468387812376022
200,1,0.043658000086809534,0.8378221559190446,0.6766258408467865,0,-1,2.0,0.9468387812376022
201,1,-1.3097529211399719,0.23084051052165333,-0.7319253922568519,0,-1,2.0,0.9468387812376022
202,1,0.5543430949418441,1.1046482992511315,1.4083316242174106,1,0,2.0,0.9468387812376022
203,1,0.1581197025069702,1.047980700390728,1.3442189914861762,1,0,2.0,0.9468387812376022
204,1,0.5073075306018853,0.7424906826556283,0.9666073184317505,0,-1,2.0,0.9468387812376022
205,1,1.0422755345474495,1.575138821725802,1.624420928761597,1,1,2.0,0.9468387812376022
206,1,1.7723954082906554,2.2436345694127753,2.304805510105393,1,0,2.0,0.9468387812376022
207,1,-0.5279690611410895,0.3690906446132091,-0.3462434872238334,0,-1,2.0,0.9468387812376022
208,1,0.7072005059545393,1.4174531390168084,0.6273592489595183,0,-1,2.0,0.9468387812376022
209,1,-0.3981675230702916,0.48717149666621473,0.14643270588916724,1,0,2.0,0.9468387812376022
210,1,-2.2758046744485174,-0.8365266497648136,-0.05282755683540041,0,-1,2.0,0.9468387812376022
211,1,-0.948879975867036,0.4184826576298288,-0.26877910142447853,0,-1,2.0,0.9468387812376022
212,1,-0.23142983419508895,0.2023654297299049,0.4761696778830258,0,-1,2.0,0.9468387812376022
213,1,1.2537500442234977,1.9324439638339181,1.9239054067695158,1,0,2.0,0.9468387812376022
214,1,1.4347142513630176,1.8697005617836207,2.5178111784834174,1,0,2.0,0.9468387812376022
215,1,-0.18625302251906045,0.8649009034982316,1.838210129937142,1,0,2.0,0.9468387812376022
216,1,-1.5276955497707223,-0.32992246607512465,0.37937387243963017,1,0,2.0,0.9468387812376022
217,1,-0.3334197148254351,0.5164034555215413,1.7027896129570042,0,-1,2.0,0.9468387812376022
218,1,0.4169531306549609,0.8001847868744892,0.44150269103827267,1,0,2.0,0.9468387812376022
219,1,-0.861959808089377,0.153499396286575,0.2330251431182911,0,-1,2.0,0.9468387812376022
220,1,1.2494068371720266,1.6479946683346292,1.3252837285449488,1,0,2.0,0.9468387812376022
221,1,-0.04790319131863641,0.9717023317576077,0.9847555836810061,1,0,2.0,0.9468387812376022
222,1,-0.46383796529060994,0.35344754692404495,0.7576197140363458,1,0,2.0,0.9468387812376022
223,1,1.0842375749334259,1.792987485507082,1.9899599680614037,1,1,2.0,0.9468387812376022
224,1,1.2596473859950776,1.7932490680823918,0.9253606832157244,1,0,2.0,0.9468387812376022
225,1,-0.32748752002971526,0.3686706094935421,0.11634472975022458,1,0,2.0,0.9468387812376022
226,1,-0.1919153705744552,0.7026410717395025,1.2149153698949813,1,0,2.0,0.9468387812376022
227,1,0.764579973782165,1.072744205420636,0.9760085056032681,1,0,2.0,0.9468387812376022
228,1,0.3569921591790163,1.2378605933573201,1.0236123815021763,1,0,2.0,0.9468387812376022
229,1,0.021844063946729553,0.9268205388706481,0.4250572751147397,1,1,2.0,0.9468387812376022
230,1,1.1471602614522087,1.7379239600598408,0.650629386677184,1,0,2.0,0.9468387812376022
231,1,0.9601427889827638,1.6339720736228056,0.8490781633655635,1,0,2.0,0.9468387812376022
232,1,-0.824430615151509,0.1868093647443287,0.6096878811566973,0,-1,2.0,0.9468387812376022
233,1,1.5414301390352185,1.592199268591194,2.688063528923009,1,0,2.0,0.9468387812376022
234,1,-1.4287159694610156,-0.5457240873780262,-0.8910222292554782,1,0,2.0,0.9468387812376022
235,1,-0.7151624905158795,0.09596152577300548,1.1333933018981537,1,0,2.0,0.9468387812376022
236,1,-1.2971962318757269,0.08178033331200008,0.5106246641607594,0,-1,2.0,0.9468387812376022
237,1,0.07769602235340364,0.9736827031733095,2.2252831935935538,0,-1,2.0,0.9468387812376022
238,1,-0.8287750136886626,0.07552544185303245,0.3189855206687576,1,0,2.0,0.9468387812376022
239,1,0.3210446149319288,1.112332921149851,0.5482701459949073,1,1,2.0,0.9468387812376022
240,1,0.14768496783093263,0.8597932870463377,1.1289422487559082,1,1,2.0,0.9468387812376022
241,1,0.05702495847437916,0.5539070825581333,0.17535691722912355,1,0,2.0,0.9468387812376022
242,1,2.182981904662416,2.270101160907163,2.2670870471457603,1,0,2.0,0.9468387812376022
243,1,0.6763716584132164,0.9033615139598214,0.7493877434958264,1,0,2.0,0.9468387812376022
244,1,0.37067019439348,1.0777928072601581,1.510610326159294,1,0,2.0,0.9468387812376022
245,1,-0.3467778912334737,0.5276903340457308,1.6788540101736702,1,0,2.0,0.9468387812376022
246,1,0.06216231107179714,0.7225990564392476,1.454110158742651,1,0,2.0,0.9468387812376022
247,1,-0.16247806311415847,0.8806720762785518,0.9634071964121494,0,-1,2.0,0.9468387812376022
248,1,-0.09910587610405497,0.7641114319298092,1.5555755784380612,1,0,2.0,0.9468387812376022
249,1,0.5754529339696823,1.1446703578747774,1.7061603618797765,1,0,2.0,0.9468387812376022
250,1,-1.0045204148477032,0.06717869448945477,0.5227388526276677,0,-1,2.0,0.9468387812376022
251,1,0.5192097543695429,0.9362909972769352,0.7855106856850186,0,-1,2.0,0.9468387812376022
252,1,0.9097470885045404,1.3690323599374286,1.2818060338288695,1,0,2.0,0.9468387812376022
253,1,-0.7302473774375458,0.39808313777450527,0.8097825450318827,1,0,2.0,0.9468387812376022
254,1,-0.8900537789459931,-0.16238774202956302,0.30006154071224794,1,1,2.0,0.9468387812376022
255,1,0.15428740835277532,1.0502399181834763,1.4619940763026724,1,0,2.0,0.9468387812376022
256,1,0.2693278675682015,0.6763264862123934,0.15476320334021,1,0,2.0,0.9468387812376022
257,1,-0.3524946647518703,0.19951942301821157,0.5435692091834095,1,0,2.0,0.9468387812376022
258,1,0.13888621289198272,1.2609101200424668,0.8275586524931682,1,0,2.0,0.9468387812376022
259,1,1.3506133205694488,1.6112535681191102,1.5898603484768419,1,0,2.0,0.9468387812376022
260,1,0.7481449811837377,0.7762624507039055,0.06007497793254768,1,0,2.0,0.9468387812376022
261,1,2.2369285915561816,2.1435026366608896,2.6248344931566088,1,0,2.0,0.9468387812376022
262,1,-0.4074595562870907,0.8336813797219745,1.0849186229543437,0,-1,2.0,0.9468387812376022
263,1,0.12595180922326465,1.0118694234324817,1.336059049815966,0,-1,2.0,0.9468387812376022
264,1,-1.0428400172769148,0.3079746896856494,-0.1742850443442181,1,1,2.0,0.9468387812376022
265,1,0.04646884291322362,0.797308169521163,0.7544300174292304,1,0,2.0,0.9468387812376022
266,1,-1.2552040776976727,-0.031567912109662755,-0.18955137539794345,0,-1,2.0,0.9468387812376022
267,1,1.9264204237284859,2.1164071032610843,2.035153211520963,1,0,2.0,0.9468387812376022
268,1,-0.48649287971300775,0.48495960036158403,-0.0612792745292825,0,-1,2.0,0.9468387812376022
269,1,0.7003722788617959,1.0701410648321665,1.3651478317226697,1,0,2.0,0.9468387812376022
270,1,-0.07519017296861885,0.7795626497693444,-1.221146443516048,1,0,2.0,0.9468387812376022
271,1,-0.23242258820977577,0.5656783126898355,0.5315057026656996,1,0,2.0,0.9468387812376022
272,1,-1.1316758144919552,0.024671797206540405,-0.49225791784386846,0,-1,2.0,0.9468387812376022
273,1,0.6933907402683043,1.1697827140082722,1.0920116660814159,1,1,2.0,0.9468387812376022
274,1,0.11679161328465142,1.0443547413726912,1.7753652707526857,0,-1,2.0,0.9468387812376022
275,1,-0.9216993945413358,-0.22382325800296415,-0.32447638349063374,0,-1,2.0,0.9468387812376022
276,1,0.39008552685116316,1.1071438935432563,0.90428365153843,1,0,2.0,0.9468387812376022
277,1,1.1294300767060732,1.2212217354078045,0.9843779294045126,1,0,2.0,0.9468387812376022
278,1,-0.566498036248521,0.528778875995148,1.0548780701277618,0,-1,2.0,0.9468387812376022
279,1,-1.4858217389458028,-0.03853150412395162,-0.22844710207774774,1,0,2.0,0.9468387812376022
280,1,-0.2591085105077144,0.5411385478712876,0.7356834502830265,1,0,2.0,0.9468387812376022
281,1,-0.5915375662837972,0.4995966994756338,1.4114086815936675,0,-1,2.0,0.9468387812376022
282,1,-0.4299103648431716,0.47102766959629877,1.276812946723754,1,0,2.0,0.9468387812376022
283,1,-1.1750860351356804,-0.24899547078630205,-0.9226791899686575,0,-1,2.0,0.9468387812376022
284,1,-0.4534674991827959,0.609754310533667,0.13139165257596802,0,-1,2.0,0.9468387812376022
285,1,-0.6929331188621188,0.24412653375106497,0.047465730976297166,0,-1,2.0,0.9468387812376022
286,1,0.4121635718543438,0.5320807248347863,-0.49970191044033974,1,0,2.0,0.9468387812376022
