sequence,opportunity,z0,plan,action,observed,y,lambda,alpha
92,1,-0.04790276111366493,0.7776537789614736,1.328584440168091,0,-1,0.0,1.4500101755059986
93,1,-0.49424624135010614,0.5080445299156156,0.3785681215501063,1,0,0.0,1.4500101755059986
94,1,0.02830110772860489,0.2487149610720535,0.386520499282895,1,1,0.0,1.4500101755059986
95,1,-1.6926897073451541,-0.45152994007153296,-0.5524045300284591,1,0,0.0,1.4500101755059986
96,1,-0.5759199344807684,-0.22134069920195282,-0.8516440501820723,1,0,0.0,1.4500101755059986
97,1,-0.7845257447728629,0.3335723917730511,-0.28588309257705,1,0,0.0,1.4500101755059986
98,1,-2.042742849593116,-0.9337456067401422,-1.458529497046058,0,-1,0.0,1.4500101755059986
99,1,-0.5440988018505004,0.3620346388801743,0.7977863370472851,1,0,0.0,1.4500101755059986
100,1,0.6055096412298671,1.3364228358464785,0.9692337918507512,1,1,0.0,1.4500101755059986
101,1,0.999186049023364,1.6441010086298677,1.673164161219696,1,0,0.0,1.4500101755059986
102,1,1.8131723099230896,2.089532707293257,2.164726489988738,1,0,0.0,1.4500101755059986
103,1,-0.2667099962679354,0.6823285766351499,0.7314472220066516,1,0,0.0,1.4500101755059986
104,1,0.8429549428467245,1.1475635285871375,0.5566747990926445,1,0,0.0,1.4500101755059986
105,1,0.19274715615794036,0.782524023682035,0.3986921972434376,1,0,0.0,1.4500101755059986
106,1,0.2008316119549489,1.0287737203557656,2.0685094096306917,0,-1,0.0,1.4500101755059986
107,1,-0.5146584318209955,0.2375540851180925,0.9167572160438253,1,1,0.0,1.4500101755059986
108,1,2.128660157164089,1.7560338373395634,1.7924894352927176,1,0,0.0,1.4500101755059986
109,1,-1.6114638789712863,-0.7007695352636406,-1.2571000174064109,1,0,0.0,1.4500101755059986
110,1,-0.3029144508368406,0.7160068620138288,0.05913800776146161,1,0,0.0,1.4500101755059986
111,1,0.49516422851800557,0.8735818246382493,0.586046241982825,1,0,0.0,1.4500101755059986
112,1,0.5450213014700589,1.4960623399547959,1.6449065067383555,1,0,0.0,1.4500101755059986
113,1,-0.30840651724827844,0.6997665712494161,0.3649291605060238,1,0,0.0,1.4500101755059986
114,1,-1.1495771864450464,-0.1615101859732324,-1.1616741368992884,1,0,0.0,1.4500101755059986
115,1,-0.6833130913886878,0.45823095190771046,0.8297869059413621,1,0,0.0,1.4500101755059986
116,1,1.9406694143471332,2.4763238564124492,3.488555515845074,1,0,0.0,1.4500101755059986
117,1,0.04816324813479572,0.880020326731647,0.4406709727160038,1,0,0.0,1.4500101755059986
118,1,-1.4936138075451675,-0.3275556174971423,-0.45716917455067163,0,-1,0.0,1.4500101755059986
119,1,0.5664511808856557,0.7311045013416992,2.1837703837144926,1,1,0.0,1.4500101755059986
120,1,-0.18304042245187035,0.6276348182679214,0.7144249970022224,1,0,0.0,1.4500101755059986
121,1,0.04786294749787129,0.8148014632746476,0.8523699428536228,0,-1,0.0,1.4500101755059986
122,1,-1.356904379728898,-0.23943883266174787,-0.5984036429145512,1,0,0.0,1.4500101755059986
123,1,-0.7454215240704705,0.10616734439024217,0.3365453784206822,1,1,0.0,1.4500101755059986
124,1,1.2154115539088906,1.3393691950487117,0.939161046828564,1,0,0.0,1.4500101755059986
125,1,0.6433623169965387,1.5671031648779232,1.4227797979593384,1,0,0.0,1.4500101755059986
126,1,1.5061970700412903,1.8280576712523626,0.811483041935265,1,0,0.0,1.4500101755059986
127,1,0.7870749827268588,0.9651111872294054,1.914025309206329,1,0,0.0,1.4500101755059986
128,1,-2.1773953797051897,-0.7757480784089721,-1.4482657144740616,0,-1,0.0,1.4500101755059986
129,1,1.639884096625439,1.9113896032929878,2.2064796679448304,1,0,0.0,1.4500101755059986
130,1,-0.013442525090659685,0.44643016201074875,0.7477137774234306,1,1,0.0,1.4500101755059986
131,1,-0.4329169552819824,0.6336758164516428,0.772164271947855,1,0,0.0,1.4500101755059986
132,1,-1.7224209238060866,-0.4112052419635689,-0.8489550302978146,1,0,0.0,1.4500101755059986
133,1,0.8169067016384612,1.2718534625032265,0.21511292194729492,1,0,0.0,1.4500101755059986
134,1,0.44692299573600575,1.3967322939195752,1.2251209038501087,1,1,0.0,1.4500101755059986
135,1,-0.8585456499867372,0.05220890202522982,0.09550983780715142,1,0,0.0,1.4500101755059986
136,1,-0.8058075760718234,-0.1178471231233425,-0.29640388970577086,1,0,0.0,1.4500101755059986
137,1,0.2641417660506935,1.072700311892846,1.2904848674470046,1,0,0.0,1.4500101755059986
138,1,0.23653778293934552,0.8789167346525689,0.24947257519821264,1,0,0.0,1.4500101755059986
139,1,0.7988091578154035,1.3896709950404147,0.9280465033069106,1,0,0.0,1.4500101755059986
140,1,-1.0601745678178232,-0.22526099670645472,-0.41933305592198133,0,-1,0.0,1.4500101755059986
141,1,-0.22644134157505003,0.4901301165652639,0.707536973956608,1,0,0.0,1.4500101755059986
142,1,-0.6480630946971899,0.18105954676474406,-0.03321366816935148,1,0,0.0,1.4500101755059986
143,1,-0.2143414564804204,0.814065141590242,0.8618075573567636,1,0,0.0,1.4500101755059986
144,1,0.22589708596176583,1.1374111763945656,1.312027588270715,1,0,0.0,1.4500101755059986
145,1,-0.7300917419951418,0.40392652401036583,0.6399142409540519,0,-1,0.0,1.4500101755059986
146,1,0.17989504726216898,0.4190962534312155,-0.22809248654903624,1,0,0.0,1.4500101755059986
147,1,0.13840087823825387,1.0017889255761188,0.9478960967810222,1,0,0.0,1.4500101755059986
148,1,-1.3403693740299092,-0.04896215676995788,-0.8491070254522889,1,0,0.0,1.4500101755059986
149,1,0.6166351822129621,0.7526825781057602,0.7760945633145341,0,-1,0.0,1.4500101755059986
150,1,-0.06234224585594511,0.6994312661249272,1.114974580586956,1,0,0.0,1.4500101755059986
151,1,-1.2519469289070662,-0.16150625265633056,-0.43820212775999623,1,0,0.0,1.4500101755059986
152,1,-0.7875172759442729,0.06768391220189976,0.6545727137316225,0,-1,0.0,1.4500101755059986
153,1,0.1720981435699242,0.6180511679516205,0.2457209982648989,1,0,0.0,1.4500101755059986
154,1,0.4034262020281256,1.1418372279836249,1.2627036540929677,1,0,0.0,1.4500101755059986
155,1,-1.4403896092748578,-0.3091475316291683,-0.5471196824857135,1,0,0.0,1.4500101755059986
156,1,-1.646713627916181,-0.2522605963259127,-0.4578939977522055,1,0,0.0,1.4500101755059986
157,1,0.8276370411244367,1.2006372929302125,1.0949184698216161,0,-1,0.0,1.4500101755059986
158,1,0.508829164469484,1.4879909141363004,2.047320264267496,1,0,0.0,1.4500101755059986
159,1,0.7346663461413142,1.0692710225219688,0.9854028837402415,0,-1,0.0,1.4500101755059986
160,1,-1.4332363841888633,0.01123331143572881,0.5654263730702924,1,0,0.0,1.4500101755059986
161,1,0.2662369395125355,1.0452247761242144,0.8915192799445016,1,0,0.0,1.4500101755059986
162,1,-1.073948078029449,0.27751011187223873,0.03688041749625734,1,0,0.0,1.4500101755059986
163,1,0.16323604540695894,1.0354058485665454,1.2268681076717527,1,1,0.0,1.4500101755059986
164,1,-1.1691511486609898,0.13141847727866304,-0.1748206285286096,1,0,0.0,1.4500101755059986
165,1,-0.6175696430228987,0.21859252784037125,0.1901564258137263,1,0,0.0,1.4500101755059986
166,1,1.5065828233951222,1.6337767575406876,1.0518719186110754,0,-1,0.0,1.4500101755059986
167,1,0.16756955340880053,0.9228835099926787,1.2645272374974057,0,-1,0.0,1.4500101755059986
168,1,0.9686745991896412,1.2547511211890938,0.6971462900186255,1,0,0.0,1.4500101755059986
169,1,-0.5664304734077801,0.5616422987079417,0.8780172351247719,1,0,0.0,1.4500101755059986
170,1,-1.049769629052642,0.1497474466428925,-0.03845512635976381,1,0,0.0,1.4500101755059986
171,1,-1.5207201142489968,-0.18681488255276074,-0.44939999686930604,0,-1,0.0,1.4500101755059986
172,1,-2.601287207252207,-1.108472686862415,-1.7930358559725958,1,0,0.0,1.4500101755059986
173,1,1.9186786485769702,2.0965786020295125,2.408847757088422,1,0,0.0,1.4500101755059986
174,1,-0.920421387075904,0.07836809490774724,0.89772702780238,1,0,0.0,1.4500101755059986
175,1,-1.2627243460177404,-0.22304210216721376,-0.3750477080635196,1,0,0.0,1.4500101755059986
176,1,-1.1169927648127287,-0.32076315167659314,0.2954243091666943,0,-1,0.0,1.4500101755059986
177,1,-1.075319256114263,0.29110203251575967,0.818729444983751,1,0,0.0,1.4500101755059986
178,1,-0.967070453761158,0.25689587729766084,0.15788981098077742,1,0,0.0,1.4500101755059986
179,1,-0.6381506948352127,0.3390780040559241,0.4079850034490422,1,0,0.0,1.4500101755059986
180,1,1.5926306824498404,1.6197422196762623,1.077144280359355,1,0,0.0,1.4500101755059986
181,1,0.9826551844581124,1.3769557353403834,2.175473144766948,1,0,0.0,1.4500101755059986
182,1,0.6305570184281598,1.3003786385548746,1.5152422985419198,1,0,0.0,1.4500101755059986
183,1,-0.5168972396761242,0.26948851418178094,0.2334378102777374,1,0,0.0,1.4500101755059986
184,1,0.3540193217991569,1.4500992253398082,2.4519070825673186,1,0,0.0,1.4500101755059986
185,1,-0.21939690818358054,0.5879147277741613,0.6798623141885854,1,0,0.0,1.4500101755059986
186,1,0.6833418359592625,1.4410523441303693,0.42747747892027177,1,0,0.0,1.4500101755059986
187,1,-0.21804973836275846,0.27493672658333035,0.4874492714536304,0,-1,0.0,1.4500101755059986
188,1,2.4822156391345604,2.5069326276534762,1.1738109628030455,1,0,0.0,1.4500101755059986
189,1,-0.3166248880012705,0.5087859314689713,-0.24275041221337235,1,0,0.0,1.4500101755059986
190,1,-0.5342604021821136,0.2534619706873159,0.1218913807743531,1,0,0.0,1.4500101755059986
191,1,1.657259451184309,1.8034347932976011,2.601414806561969,1,0,0.0,1.4500101755059986
192,1,-0.24826198536965544,0.7593826659548573,1.2959096942814075,1,0,0.0,1.4500101755059986
193,1,3.0711288323151518,2.656848825970713,2.25921711019033,1,0,0.0,1.4500101755059986
194,1,0.40626507471993756,1.2438641396302086,1.1886445902791072,0,-1,0.0,1.4500101755059986
195,1,-1.7350397330926977,-0.23782338548413076,-0.43226856664374674,1,0,0.0,1.4500101755059986
196,1,-0.08437773087589442,0.5379271650712929,0.31033136694057184,1,0,0.0,1.4500101755059986
197,1,0.39632630256796186,0.8803650828805543,0.8711877512221593,1,0,0.0,1.4500101755059986
198,1,-1.4696024838395705,-0.18762823529468747,-0.33207421690337,1,0,0.0,1.4500101755059986
199,1,1.4907927660351823,1.9059533391802814,2.348617823128436,1,0,0.0,1.4500101755059986
200,1,1.5308706111714658,2.178658973732336,0.7628916416107712,1,1,0.0,1.4500101755059986
201,1,-1.0880048951221328,-0.05046254214020205,0.04967626410409614,1,0,0.0,1.4500101755059986
202,1,-0.8776465421966393,0.4561000933586427,0.7463162002113993,1,0,0.0,1.4500101755059986
203,1,0.9383049845739122,1.6135750948761614,1.886656743690974,1,0,0.0,1.4500101755059986
204,1,-0.16159575984069635,0.7301203970780605,0.5192523965881896,1,0,0.0,1.4500101755059986
205,1,0.7381803433028712,1.3301250803983664,1.7104393350037177,1,0,0.0,1.4500101755059986
206,1,-0.27312158074139137,0.4941598701835593,0.17191254758722718,0,-1,0.0,1.4500101755059986
207,1,-1.3972171961245727,-0.2043877180577344,0.5763450687009403,1,0,0.0,1.4500101755059986
208,1,1.0265179212987205,1.597582827420934,0.7811575188866593,1,0,0.0,1.4500101755059986
209,1,-0.1139873508995291,0.7560769218414581,1.2396653241326252,1,0,0.0,1.4500101755059986
210,1,1.676823659769271,1.6230278485227576,2.029876549607789,1,0,0.0,1.4500101755059986
211,1,-0.33872186444265245,0.5401653738028089,0.8363219933536981,0,-1,0.0,1.4500101755059986
212,1,0.17211539367997633,0.6639996722000809,0.9876939107064189,0,-1,0.0,1.4500101755059986
213,1,-1.5944395591374136,-0.5204517311138692,-0.4043448410608572,1,0,0.0,1.4500101755059986
214,1,0.05692280087786972,0.8352500739299654,1.6762910943813396,0,-1,0.0,1.4500101755059986
215,1,0.05729284354133965,0.720254341135232,1.1871005868485693,1,0,0.0,1.4500101755059986
216,1,0.3038890444574805,0.8319086932934171,0.5680836964348654,1,0,0.0,1.4500101755059986
217,1,1.0407946368765846,1.5772045295910935,2.6327980834229625,1,0,0.0,1.4500101755059986
218,1,0.5912011356530193,0.8929735693314605,1.6748062104387536,1,0,0.0,1.4500101755059986
219,1,0.2278689674370169,0.481261425735554,0.042607204753625894,1,0,0.0,1.4500101755059986
220,1,-0.594789532621755,-0.020814459368112936,0.09681622028421535,1,0,0.0,1.4500101755059986
221,1,0.6156036929034325,1.06164530615911,0.7182539793684024,1,0,0.0,1.4500101755059986
222,1,-0.8382992331858854,0.16364414445845685,-0.11685467624109722,1,0,0.0,1.4500101755059986
223,1,0.22609347238069133,0.669305957937106,0.988355522488636,1,1,0.0,1.4500101755059986
224,1,-0.1523369361805731,0.6612575839331152,0.3910057474650045,1,0,0.0,1.4500101755059986
225,1,0.9827451845187025,1.4261822630748018,2.3102533430037884,1,0,0.0,1.4500101755059986
226,1,0.6142909781148747,1.110958534244957,0.9066291057939876,1,0,0.0,1.4500101755059986
227,1,0.06722606667156414,0.6506361090876993,0.9433106002557569,1,0,0.0,1.4500101755059986
228,1,-1.0033395376582472,-0.4351046525666689,0.15431477180160041,1,0,0.0,1.4500101755059986
229,1,-0.8216570777624066,0.1355628852303405,0.29500309384155915,1,1,0.0,1.4500101755059986
230,1,0.09605565860672088,0.5404669316832382,0.5198290305242533,0,-1,0.0,1.4500101755059986
231,1,0.5662377616264878,1.0308198187836122,0.842604444752482,1,0,0.0,1.4500101755059986
232,1,0.5042711754397317,0.9416927214085666,0.5472744469957309,0,-1,0.0,1.4500101755059986
233,1,-0.4475601525605663,0.6178807757175324,0.2058334580740696,0,-1,0.0,1.4500101755059986
234,1,-0.04895541847855328,0.6546308204710756,-0.16002404838212336,1,1,0.0,1.4500101755059986
235,1,-0.40478390713482554,0.5509789142784633,0.8468779319931123,1,0,0.0,1.4500101755059986
236,1,-0.376628205704126,0.38229330123850197,0.1222428347047897,1,0,0.0,1.4500101755059986
237,1,0.9135496839168654,1.3867187058571844,1.3131247960716161,1,0,0.0,1.4500101755059986
238,1,-0.161339216757508,0.7547601821540972,1.3549924276823548,1,0,0.0,1.4500101755059986
239,1,-0.9791096076883112,0.26713208214442363,1.255839946723885,1,0,0.0,1.4500101755059986
240,1,0.8434840792945155,1.428018222785219,1.8818030187607715,1,0,0.0,1.4500101755059986
241,1,-1.5231967264241484,-0.42725283323148655,-0.3616426061547674,1,0,0.0,1.4500101755059986
242,1,-1.6087998495148035,-0.3751855204753993,-0.709839305873901,1,0,0.0,1.4500101755059986
243,1,0.08403771710460431,0.6473489399561589,0.30175772344490137,1,0,0.0,1.4500101755059986
244,1,1.5129365548751956,1.94035807775862,2.439087004571115,1,0,0.0,1.4500101755059986
245,1,-0.726367945500396,-0.17379974904914097,0.27390247134083334,1,0,0.0,1.4500101755059986
246,1,-0.20196916549758093,0.47768491116653883,0.08112705524385039,0,-1,0.0,1.4500101755059986
247,1,0.782346118337784,1.2650044342464761,1.3324542461486382,1,0,0.0,1.4500101755059986
248,1,-0.6015008911401009,0.5285564866902233,-0.14440063493982047,1,0,0.0,1.4500101755059986
249,1,0.29936261576680573,0.8334784506260586,1.0261043240283916,0,-1,0.0,1.4500101755059986
250,1,-0.18622274060730518,0.6140427965431915,0.6068848127656198,0,-1,0.0,1.4500101755059986
251,1,1.2434388531539722,1.484140992941926,1.9325978469516192,1,0,0.0,1.4500101755059986
252,1,-2.453140331501396,-1.0654190869802296,-2.1507530794117695,0,-1,0.0,1.4500101755059986
253,1,0.24768081394104638,0.7072953086066446,0.6808259627302173,1,0,0.0,1.4500101755059986
254,1,2.2065015052400985,2.0026408857241687,2.7838593555817397,1,0,0.0,1.4500101755059986
255,1,0.28816772870015744,0.7357254663865072,0.45462152330889527,1,0,0.0,1.4500101755059986
256,1,2.1095991621491357,2.3251095413337817,2.4222292700570858,0,-1,0.0,1.4500101755059986
257,1,1.958076766492804,2.08078009012897,2.309895424971163,0,-1,0.0,1.4500101755059986
258,1,-1.0683498604193136,0.45163997756218144,-0.016814854555283587,1,0,0.0,1.4500101755059986
259,1,-0.3841860493016974,0.476281890327484,0.30383779216083023,1,0,0.0,1.4500101755059986
260,1,2.7549270680476545,2.5598815498711662,2.4344549841624175,1,0,0.0,1.4500101755059986
261,1,0.21505582841229576,0.8356230749566586,0.9677870353503841,0,-1,0.0,1.4500101755059986
262,1,-0.6265317290677329,0.15454288713178857,-0.3177436382952027,0,-1,0.0,1.4500101755059986
263,1,0.040928663144657325,0.4991467470261362,0.38642771540069254,1,0,0.0,1.4500101755059986
264,1,1.9037681830215094,2.131032453715388,1.9817259924077064,0,-1,0.0,1.4500101755059986
265,1,-0.9973328408349987,0.18126829040789855,-0.10768357863904399,1,1,0.0,1.4500101755059986
266,1,0.26213242614249394,0.7633522988386452,0.5543255006227166,1,0,0.0,1.4500101755059986
267,1,0.0072989379464086235,1.1723145577545702,0.2964344100035732,1,0,0.0,1.4500101755059986
268,1,-1.0194301803974524,-0.08391594913918686,-0.14538018805763736,1,0,0.0,1.4500101755059986
269,1,-0.762006920019038,0.29692894283558324,-0.20956351185006705,1,1,0.0,1.4500101755059986
270,1,-0.7555433032928425,0.2578586235925319,1.2677626608270858,1,0,0.0,1.4500101755059986
271,1,0.03242972279441603,0.5339831826001062,1.3862481626705114,1,0,0.0,1.4500101755059986
272,1,-1.0488027782459404,0.2524566877527582,0.21091938141049477,1,0,0.0,1.4500101755059986
273,1,-0.9578787996530342,0.18450039874094842,-0.4652317052880823,0,-1,0.0,1.4500101755059986
274,1,-0.6411409303025994,0.3768183222346272,0.35870970570849514,0,-1,0.0,1.4500101755059986
275,1,0.38668734981723946,1.2074679170992328,2.1003502903047484,1,0,0.0,1.4500101755059986
276,1,0.8659646196951365,1.5645486506649395,1.1094686205746824,1,0,0.0,1.4500101755059986
277,1,0.05520226191025565,1.0098222551008065,0.5573578288213281,1,0,0.0,1.4500101755059986
278,1,-1.3439488149259426,0.35428003012470366,0.6999830077778774,0,-1,0.0,1.4500101755059986
279,1,1.6381212637365972,1.8944716396211148,1.4929835555309445,0,-1,0.0,1.4500101755059986
280,1,-1.7215249334130256,-0.17185972862566395,0.3243062867958902,1,1,0.0,1.4500101755059986
281,1,-0.05377489625729537,0.8480029172251036,0.47410045754106456,1,0,0.0,1.4500101755059986
282,1,-2.131805961754631,-0.560362366625068,-1.0548905876120076,1,1,0.0,1.4500101755059986
283,1,-1.57803623219611,-0.30720903688547574,-0.07375469803088555,1,0,0.0,1.4500101755059986
284,1,-0.851249191287544,0.27741056533390024,0.6994162296260524,1,0,0.0,1.4500101755059986
285,1,0.524158575925218,0.9959931278198151,1.424787519401159,1,0,0.0,1.4500101755059986
286,1,1.2773949103759292,1.8479449394875451,0.8641178137559994,1,0,0.0,1.4500101755059986
